easting,northing,porosity,permeability,poissons,youngs,oil,production
53055.163265306124,8457.142857142857,0.08548995293313566,0.03571115488267313,0.37073608124046586,11351369.732421875,0.9860153454064857,108725.95333333334
49206.63265306122,16514.285714285714,0.08913825211331061,0.03376703178034573,0.359287261555437,11066821.286132812,0.9415980379271787,107372.44666666667
70373.55102040817,14500.0,0.08729996304878092,0.03723717603314145,0.3214726612495724,9463371.634765625,0.8320309960108716,107331.88666666667
56903.69387755102,10471.42857142857,0.08606127458324138,0.03552758976771228,0.35664472900680266,11056245.521484375,0.9418189265707042,106960.43
70373.55102040817,10471.42857142857,0.08791244561118187,0.037522390683774665,0.31840634180116467,9657107.474609375,0.822929538495373,106770.82
54979.42857142857,14500.0,0.08544879202084042,0.03567439467049299,0.3567718629492447,11023087.58203125,0.9373430327395909,106713.22
47282.36734693877,14500.0,0.08258265517454363,0.030662452656296225,0.36572219198569655,11087107.353515625,0.965162226872053,106234.54
54979.42857142857,6442.857142857143,0.08648064609599443,0.036440623635479126,0.3657056364463642,11266865.841796875,0.97807701327838,106100.26
74222.08163265306,12485.714285714286,0.08317514386041903,0.036484239764078864,0.3157715692650527,9169890.8671875,0.802088889060542,105729.58666666667
74222.08163265306,4428.571428571428,0.08420699793557307,0.036734293851138036,0.3145525361178443,9260273.8203125,0.8049997121561319,105659.16
56903.69387755102,6442.857142857143,0.08648064609599443,0.0358938006884433,0.36009769747033715,11140135.017578125,0.9590714305231813,105641.97666666667
74222.08163265306,10471.42857142857,0.08378762642281999,0.03636808293040702,0.3139844163379166,9223054.513671875,0.7971663399948739,105589.37333333334
56903.69387755102,8457.142857142857,0.08648064609599443,0.035854259897813524,0.35870462300954387,11112197.01953125,0.9504551822028589,105394.76666666666
49206.63265306122,12485.714285714286,0.08913825211331061,0.03376703178034573,0.37128453905461356,11267256.55859375,0.9833304481871892,105325.61666666667
51130.89795918367,16514.285714285714,0.08445809885798165,0.03512966700114799,0.35818189347628504,11077235.077148438,0.9382897756295279,105325.25
78070.61224489796,2414.285714285714,0.08244720351130105,0.036202555022079336,0.31704631686443463,8701977.609375,0.7988549555302598,105310.86666666667
70373.55102040817,8457.142857142857,0.08833181712393492,0.03784906081387591,0.31743619820917957,9724962.33203125,0.8216709528351203,105275.42
76146.3469387755,4428.571428571428,0.08420699793557307,0.036734293851138036,0.31463548727333546,8990605.458984375,0.7975779355037957,105210.94
76146.3469387755,12485.714285714286,0.08317514386041903,0.036484239764078864,0.31558041981770657,8975687.845703125,0.7931901811971329,105210.94
78070.61224489796,4428.571428571428,0.08244720351130105,0.036202555022079336,0.31593498861184344,8724657.095703125,0.7915446068509482,105210.94
76146.3469387755,6442.857142857143,0.08420699793557307,0.036734293851138036,0.3135755759140011,9007844.978515625,0.7914627066347748,105141.08
58827.95918367347,8457.142857142857,0.08608744585141315,0.03495607412317567,0.35205252977903,10962065.66015625,0.9317062185145915,105115.21
56903.69387755102,12485.714285714286,0.08544879202084042,0.035127571723457165,0.35455376384197734,10977506.57421875,0.9335555356519762,104720.90333333334
79994.8775510204,4428.571428571428,0.07733014524448864,0.035035498975659926,0.3173099313862622,8459361.69140625,0.786361230770126,104588.34666666666
58827.95918367347,6442.857142857143,0.08608744585141315,0.03499561491380544,0.35326412311405875,10992915.71875,0.9395555091323331,104291.17666666667
53055.163265306124,16514.285714285714,0.08445809885798165,0.03498446670831677,0.3559428394655697,11027706.5703125,0.9322514932136983,104279.15
76146.3469387755,2414.285714285714,0.08420699793557307,0.036734293851138036,0.3161056011740584,8967129.861328125,0.8056073279585689,103801.64666666667
47282.36734693877,16514.285714285714,0.08258265517454363,0.030662452656296225,0.3593456187809352,10995842.413085938,0.9421359133266378,102482.55666666667
66525.02040816325,4428.571428571428,0.08833181712393492,0.038132074660618444,0.3268965281313285,10235949.75390625,0.8639487278996967,102192.01
45358.102040816324,14500.0,0.08258265517454363,0.034677506130319946,0.36481888947309926,10957897.34375,0.9642712969216518,101778.57
58827.95918367347,4428.571428571428,0.08608744585141315,0.03499561491380544,0.3533623866678681,10997084.828125,0.9472475337097421,101654.27
72297.8163265306,10471.42857142857,0.08479332376552683,0.03734039873519702,0.3155641269113403,9440562.671875,0.8088661101646721,101596.64333333333
56903.69387755102,4428.571428571428,0.08648064609599443,0.0358938006884433,0.3598764020134695,11140871.23828125,0.96742714807624,101479.03
12645.591836734693,400.0,0.060798063406134015,0.024309115750664207,0.33860645443201065,11239965.54296875,1.0099288047058508,101028.0
10721.326530612245,2414.285714285714,0.0612967886520334,0.02365291419836319,0.33800269599305466,11185142.518554688,0.9999269578838721,100984.65
12645.591836734693,2414.285714285714,0.06098325225930894,0.02365291419836319,0.3390013468451798,11066788.84375,0.999929657089524,100984.65
14569.857142857143,400.0,0.060798063406134015,0.024309115750664207,0.33980304520810023,11123394.427734375,1.010334285791032,100984.65
16494.122448979593,400.0,0.060798063406134015,0.024309115750664207,0.3413810081547126,11011053.610351562,1.0125679409247823,100984.65
8797.061224489797,2414.285714285714,0.06293750262132898,0.024228637909358114,0.33800412312848493,11295162.33984375,0.9999242487829179,100898.52
10721.326530612245,400.0,0.061111599798858475,0.024309115750664207,0.33779614861123264,11353393.799804688,1.0100658705923706,100855.74
76146.3469387755,10471.42857142857,0.08378762642281999,0.03636808293040702,0.31370958089246415,8999048.994140625,0.7887768288201187,100799.54
8797.061224489797,400.0,0.06275231376815406,0.024884839461659133,0.33747874456457794,11460087.784179688,1.010245731449686,100683.48
78070.61224489796,12485.714285714286,0.08141534943614705,0.035952500935020164,0.31668263429310173,8784909.134765625,0.7863868739514146,100179.32
14569.857142857143,2414.285714285714,0.06098325225930894,0.02365291419836319,0.3399969389429316,10944875.102539062,0.9999319916823879,100165.58666666667
70373.55102040817,78957.14285714286,0.053558648614669684,0.017102606006687008,0.3546125758002745,9813311.014648438,0.8448948455770733,99804.39
68449.28571428571,78957.14285714286,0.053558648614669684,0.018022567150308373,0.3537855252798181,9616009.417480469,0.8476008661527885,99046.0
72297.8163265306,78957.14285714286,0.049899699710701025,0.01692061405810936,0.35383556234592106,9952241.796875,0.8468149910186185,98993.88666666667
78070.61224489796,6442.857142857143,0.08244720351130105,0.036202555022079336,0.3150577711057849,8746821.865234375,0.786098568176385,98732.14
66525.02040816325,2414.285714285714,0.08833181712393492,0.038132074660618444,0.3267714427784085,10228779.458984375,0.8710098747105803,98032.38333333333
72297.8163265306,14500.0,0.08418084120312587,0.037055184084563805,0.3192333458282519,9280772.6484375,0.8197853682504501,96663.45
66525.02040816325,400.0,0.08814662827076,0.038788276212919456,0.3273743113677483,10198719.7265625,0.8802813176880591,96588.80333333333
66525.02040816325,6442.857142857143,0.08833181712393492,0.038132074660618444,0.32680060720304027,10218086.736328125,0.8591712913475931,96329.58333333333
58827.95918367347,2414.285714285714,0.08608744585141315,0.03499561491380544,0.352590991940815,10979940.22265625,0.9543339436640963,96050.84333333334
74222.08163265306,400.0,0.08402180908239815,0.03766607739243808,0.31900162997771986,9216636.3671875,0.8245764902094379,95912.86666666667
79994.8775510204,400.0,0.07714495639131372,0.03561449485008607,0.3189496852864977,8415349.72265625,0.8007691526436247,95249.81333333334
74222.08163265306,14500.0,0.08317514386041903,0.036484239764078864,0.31796778450370766,9110797.142578125,0.8088257373310626,95216.45333333334
76146.3469387755,400.0,0.08402180908239815,0.03766607739243808,0.3180000103311613,8954364.62109375,0.8154007094562985,95215.0
78070.61224489796,400.0,0.08226201465812613,0.03713433856337938,0.3190802077879198,8690519.736328125,0.8076729449094273,95215.0
81919.14285714286,400.0,0.07687373126281707,0.03446764176223132,0.32098905579186976,8159413.4609375,0.7950767390429974,95215.0
83843.40816326531,400.0,0.07687373126281707,0.03495020862957806,0.32207782941986807,7912400.544921875,0.7899599260999821,95008.06333333334
76146.3469387755,14500.0,0.08317514386041903,0.036484239764078864,0.31774776719976217,8951029.765625,0.7994144127878826,95007.09333333334
56903.69387755102,2414.285714285714,0.08648064609599443,0.0358938006884433,0.35866857387009077,11120453.2890625,0.9748733061423991,94847.14
81919.14285714286,2414.285714285714,0.07691080204902762,0.03388864588780517,0.3197382067737635,8175346.48046875,0.7880012919777073,94767.68
6872.7959183673465,2414.285714285714,0.06653880777261927,0.0260158424983239,0.33801138726994395,11397078.439453125,0.999832890694961,94686.82
78070.61224489796,14500.0,0.08141534943614705,0.035952500935020164,0.3185217043501325,8799793.962890625,0.7914215615601279,94556.46666666666
79994.8775510204,2414.285714285714,0.07733014524448864,0.035035498975659926,0.31825795402983204,8436194.98828125,0.7930553814512677,94521.65333333334
1100.0,8457.142857142857,0.07447608485586944,0.030111659846803307,0.3433007570565678,11112691.05078125,0.949280628352426,94417.21666666666
18418.38775510204,400.0,0.060798063406134015,0.02425069640522732,0.3429825691273436,10909714.6328125,1.0164469004666898,94161.54333333333
47282.36734693877,12485.714285714286,0.08258265517454363,0.030662452656296225,0.37126227299449965,11184775.125,0.9848887593252584,93658.79666666666
49206.63265306122,18528.571428571428,0.08913825211331061,0.03376703178034573,0.3529834440269042,10993049.831054688,0.9191929856024217,93470.82
58827.95918367347,400.0,0.08590225699823822,0.035651816466106455,0.3515030520502478,10947213.55859375,0.9604713242151774,93116.67
6872.7959183673465,4428.571428571428,0.06653880777261927,0.0260158424983239,0.3389121994841844,11215455.39453125,0.9878010743414052,93003.70666666667
51130.89795918367,8457.142857142857,0.08548995293313566,0.03585635517550435,0.3753543181810528,11409718.731445312,0.9966137416777201,92758.40333333334
1100.0,48742.857142857145,0.07853497221341336,0.02850526726188007,0.3204513110104017,10311505.485351562,0.8324231829901692,92288.89333333333
1100.0,2414.285714285714,0.07447608485586944,0.030053336471481406,0.33845041011227295,11676075.12109375,0.9930270331678912,91679.40333333334
1100.0,6442.857142857143,0.07447608485586944,0.030053336471481406,0.3414338532020338,11313065.880859375,0.9657774084480479,91523.35333333333
4948.530612244898,2414.285714285714,0.06693697848620807,0.026599671811574795,0.3381182423909195,11493076.185546875,0.9983600848354399,91475.30666666667
10721.326530612245,4428.571428571428,0.0612967886520334,0.02365291419836319,0.3385923461173661,11000349.856445312,0.9892982646997552,91367.80666666667
56903.69387755102,400.0,0.0862954572428195,0.03655000224074432,0.3571641917806119,11085424.40625,0.9802712349337526,91343.42
8797.061224489797,4428.571428571428,0.06293750262132898,0.024228637909358114,0.33868626947514713,11111779.462890625,0.9886959821451455,91256.71333333333
3024.265306122449,6442.857142857143,0.0740467779199558,0.029778556291381163,0.34101415786426514,11215984.453125,0.9690123373293318,91167.12
54979.42857142857,4428.571428571428,0.08648064609599443,0.036440623635479126,0.3651123711897526,11260726.009765625,0.9858435652568005,90895.90333333334
72297.8163265306,4428.571428571428,0.08521269527827988,0.037706609655928036,0.3152226611273363,9527818.0,0.814965562778525,90855.24333333333
3024.265306122449,48742.857142857145,0.06865372200589583,0.02823048708177983,0.31874625280033797,10282904.029296875,0.8382987073855475,90846.54333333333
3024.265306122449,8457.142857142857,0.0740467779199558,0.029836879666703064,0.34278783499030396,11011507.405273438,0.9524877223884687,90842.09666666666
64600.755102040814,60828.57142857143,0.06000382621586197,0.021468613492639226,0.35542218563205097,10531735.197265625,0.8397070678765886,90604.43
74222.08163265306,16514.285714285714,0.08317514386041903,0.036484239764078864,0.32030768383992836,9052088.5,0.8165651399467606,90481.05333333333
1100.0,4428.571428571428,0.07447608485586944,0.030053336471481406,0.339828846801538,11501147.34375,0.9802800677716732,90449.04666666666
76146.3469387755,16514.285714285714,0.08317514386041903,0.036484239764078864,0.3200355945446063,8931255.74609375,0.8066445892036427,90421.56
53055.163265306124,6442.857142857143,0.08548995293313566,0.035750695673302905,0.37072717808769085,11361355.673828125,0.9956720359041356,90406.40666666666
78070.61224489796,16514.285714285714,0.08141534943614705,0.035952500935020164,0.320510639809072,8824357.609375,0.7975984128424898,90170.46
3024.265306122449,4428.571428571428,0.0740467779199558,0.029778556291381163,0.33952677028719336,11407511.16796875,0.9834220653865486,89838.3
45358.102040816324,12485.714285714286,0.08258265517454363,0.034677506130319946,0.3699873977457173,11049743.23046875,0.9840616548899561,89720.45333333334
4948.530612244898,400.0,0.06717080334365341,0.02725587336387581,0.3372371691511944,11655545.3359375,1.0089922411716543,89602.77333333333
6872.7959183673465,400.0,0.06677263263006461,0.026672044050624916,0.33730942220427096,11560276.172851562,1.0100977488909848,89602.77333333333
79994.8775510204,16514.285714285714,0.0762982911693346,0.03443265722172685,0.32159816421335563,8727439.724609375,0.7892533865524456,89540.52333333333
20342.65306122449,400.0,0.060798063406134015,0.02425069640522732,0.34468632203061134,10822082.5078125,1.0208835073572118,89335.66333333333
72297.8163265306,16514.285714285714,0.08418084120312587,0.037055184084563805,0.3214014087570831,9190945.439453125,0.8272964399075136,89198.16333333333
8797.061224489797,18528.571428571428,0.06335143202602184,0.024520248784217484,0.3548777370597236,9411826.15625,0.8189419521950185,89140.01666666666
76146.3469387755,18528.571428571428,0.08317514386041903,0.036484239764078864,0.3223906733037438,8921027.826171875,0.8142923276755027,88917.63333333333
16494.122448979593,2414.285714285714,0.06098325225930894,0.02365291419836319,0.341278518200852,10827762.918945312,1.0025881853071041,88638.66666666667
51130.89795918367,18528.571428571428,0.08445809885798165,0.03512966700114799,0.35237779415911064,10999562.009765625,0.9180259852728341,88599.19333333333
3024.265306122449,2414.285714285714,0.0740467779199558,0.029778556291381163,0.33828205498866737,11584760.0,0.995987034519203,88413.42666666667
60752.22448979592,2414.285714285714,0.08833181712393492,0.03722381293966448,0.3461512486974243,10817683.849609375,0.9332419911224861,88093.45
68449.28571428571,14500.0,0.08729996304878092,0.03844999121204953,0.32456153017119505,9659998.58203125,0.8451602233399171,87980.16
4948.530612244898,6442.857142857143,0.06693697848620807,0.026599671811574795,0.34054357261629775,11118886.50390625,0.9718305446149316,87958.86333333333
4948.530612244898,4428.571428571428,0.06693697848620807,0.026599671811574795,0.3392040012986399,11313456.31640625,0.9860259193810634,87703.83
60752.22448979592,400.0,0.08814662827076,0.03788001449196551,0.3456083957280498,10786705.591796875,0.9400067665264942,87657.71666666666
22266.918367346938,400.0,0.06009165599121538,0.02425069640522732,0.3465389087796211,10750886.421875,1.0252687645552214,87315.57333333333
58827.95918367347,10471.42857142857,0.08566807433866007,0.034629403993074424,0.3503195760422386,10901367.102539062,0.924211384204682,87160.45333333334
1100.0,10471.42857142857,0.07477809231825529,0.030111659846803307,0.34546274394961074,10900862.283203125,0.9305171975574922,86923.74333333333
20342.65306122449,2414.285714285714,0.06098325225930894,0.023594494852926303,0.34428747527999803,10630886.598632812,1.0118455643823836,86889.87333333334
64600.755102040814,400.0,0.08814662827076,0.038788276212919456,0.3337690732150804,10410440.146484375,0.8996153058251366,86797.8
1100.0,50757.142857142855,0.07400761127742489,0.027546120782977593,0.31571347860153764,10439971.710449219,0.8459127792302752,86745.05
60752.22448979592,4428.571428571428,0.08833181712393492,0.03722381293966448,0.3464874222117942,10832428.52734375,0.926396495255176,86312.99333333333
49206.63265306122,10471.42857142857,0.08975073467571157,0.03416704982460085,0.37585456267697737,11358203.22265625,0.9976889986428432,86228.37666666666
64600.755102040814,2414.285714285714,0.08833181712393492,0.038132074660618444,0.33308333304012194,10440364.05078125,0.8913920420163777,86224.50666666667
64600.755102040814,4428.571428571428,0.08833181712393492,0.038132074660618444,0.33284740283852443,10449702.794921875,0.8843734927067999,86024.42666666667
62676.489795918365,400.0,0.08814662827076,0.03907648771083024,0.3397332441236358,10606768.208984375,0.9194980813772418,85771.73
18418.38775510204,2414.285714285714,0.06098325225930894,0.023594494852926303,0.3427152940421365,10722202.430664062,1.0070471512735821,85668.82666666666
24191.183673469386,400.0,0.06099542573992919,0.02425069640522732,0.3485570819466375,10698926.1953125,1.029276269604452,85587.06
64600.755102040814,8457.142857142857,0.08833181712393492,0.03809253386998867,0.3328293309605215,10388960.1640625,0.8755480145919137,85556.09333333334
35736.77551020408,99100.0,0.0326644140943629,0.017408122523217755,0.3163605855370406,9057872.647216797,0.7975267294241348,85529.99333333333
64600.755102040814,6442.857142857143,0.08833181712393492,0.038132074660618444,0.3328470290871337,10433516.76171875,0.8791252530063502,85358.94
56903.69387755102,14500.0,0.08544879202084042,0.035127571723457165,0.3519582205626648,10880866.748046875,0.9247764778556302,85349.24666666667
26115.448979591834,400.0,0.06343759826066694,0.02441506231356271,0.3507450156612322,10668556.46484375,1.0327048838953488,85122.42666666667
62676.489795918365,2414.285714285714,0.08833181712393492,0.03842028615852923,0.339709252177272,10636563.2421875,0.912108080170583,85116.19666666667
43433.836734693876,14500.0,0.0763858121729467,0.03161466194455195,0.3631339150015265,10788566.37890625,0.9622177913261112,85076.42
72297.8163265306,8457.142857142857,0.08521269527827988,0.03766706886529826,0.3144856876169797,9495122.16015625,0.8072164234763477,84737.64
4948.530612244898,8457.142857142857,0.06693697848620807,0.026560131020945017,0.34219118795590475,10911347.970703125,0.9554590017942246,84724.53666666667
64600.755102040814,10471.42857142857,0.08791244561118187,0.037765863739887426,0.33278583208448254,10313887.19921875,0.8734159229788929,84722.37333333334
28039.714285714286,400.0,0.0667167456380786,0.02509974640734981,0.35309726936975494,10661328.141601562,1.035407517105341,84547.93666666666
3024.265306122449,10471.42857142857,0.07434878538234165,0.029836879666703064,0.3448906054836698,10794769.373046875,0.9334623828181066,84095.48333333334
22266.918367346938,2414.285714285714,0.060276844844390304,0.023594494852926303,0.34603240119758993,10557316.388671875,1.0164961625705473,84085.75
6872.7959183673465,6442.857142857143,0.06653880777261927,0.0260158424983239,0.3400743929669261,11018645.677734375,0.9740760046988726,83945.62666666666
45358.102040816324,16514.285714285714,0.08258265517454363,0.034677506130319946,0.35867629418498836,10870885.431640625,0.9408057494147215,83929.78666666667
66525.02040816325,10471.42857142857,0.08791244561118187,0.037765863739887426,0.32725555705837905,10094206.763671875,0.8557610542338807,83729.93
12645.591836734693,4428.571428571428,0.06098325225930894,0.02365291419836319,0.3389885349315591,10880648.0703125,0.9899204806715716,83528.18666666666
54979.42857142857,16514.285714285714,0.08544879202084042,0.03567439467049299,0.352753638086142,10924976.80078125,0.9242200869484805,83384.79333333333
60752.22448979592,24571.428571428572,0.08712786743518273,0.03472499759319237,0.3352392650558613,10123677.12109375,0.8790252686740132,83322.56333333334
60752.22448979592,26585.714285714286,0.08712786743518273,0.03472499759319237,0.3341333517601015,10176868.868164062,0.8744123706419487,83322.56333333334
62676.489795918365,20542.85714285714,0.08729996304878092,0.040264900409821766,0.33511706412537023,9949809.170898438,0.882356358342804,83322.56333333334
62676.489795918365,22557.142857142855,0.08729996304878092,0.040264900409821766,0.3346539115300402,9875341.19921875,0.881611782417167,83322.56333333334
62676.489795918365,24571.428571428572,0.08712786743518273,0.03552377190017017,0.33444108787807636,9848258.817382812,0.8807094731600955,83322.56333333334
62676.489795918365,26585.714285714286,0.08712786743518273,0.03552377190017017,0.3342079683934571,9887441.061523438,0.8789083818119252,83322.56333333334
64600.755102040814,22557.142857142855,0.08729996304878092,0.03997668891191098,0.33303124057420064,9617907.24609375,0.878893348708516,83322.56333333334
64600.755102040814,28600.0,0.08712786743518273,0.03523556040225938,0.33448685791518074,9706241.059570312,0.8806905313831521,83322.56333333334
64600.755102040814,30614.285714285714,0.08611951858810273,0.03624845849449652,0.334005455384613,9934922.706054688,0.8755053484346718,83322.56333333334
66525.02040816325,30614.285714285714,0.08611951858810273,0.03624845849449652,0.3351034368679393,9649667.547851562,0.8797445619420614,83322.56333333334
64600.755102040814,18528.571428571428,0.08729996304878092,0.03748064908925422,0.3326351642317604,9824678.65234375,0.874811744724866,83301.58333333333
64600.755102040814,20542.85714285714,0.08729996304878092,0.03997668891191098,0.332730095658917,9707880.927734375,0.8766755360120442,83294.59
62676.489795918365,28600.0,0.08712786743518273,0.03552377190017017,0.33360897791862953,10010126.645507812,0.8753518421726767,83179.1
64600.755102040814,24571.428571428572,0.08712786743518273,0.03523556040225938,0.33374763460597023,9571398.208007812,0.8811289773439057,83108.79333333333
64600.755102040814,26585.714285714286,0.08712786743518273,0.03523556040225938,0.33435395125707146,9591965.04296875,0.8821924941439647,83108.79333333333
64600.755102040814,12485.714285714286,0.08729996304878092,0.03748064908925422,0.3327157952298876,10210700.33984375,0.8724716416036244,83096.68
66525.02040816325,28600.0,0.08712786743518273,0.03523556040225938,0.3351751430745935,9414165.556640625,0.8842514608695637,83006.94833333333
31888.244897959183,8457.142857142857,0.06822988875146349,0.02558536595517113,0.3533115249592811,10006237.67578125,1.0000004295434337,82895.75666666667
64600.755102040814,14500.0,0.08729996304878092,0.03748064908925422,0.3326506438315846,10087552.1640625,0.8725249502167571,82658.9
3024.265306122449,400.0,0.07428060277740114,0.030434757843682183,0.3372362572699785,11746990.658203125,1.0069573994260281,82607.88666666667
4948.530612244898,10471.42857142857,0.06723898594859391,0.026560131020945017,0.34420009615132585,10691436.563476562,0.9363731010234915,82558.28
68449.28571428571,30614.285714285714,0.08639563078639322,0.037217800617291824,0.3359879749768879,9408094.758789062,0.8808091718528885,82336.24166666667
24191.183673469386,4428.571428571428,0.061180614593104116,0.023594494852926303,0.34714991482906044,10299317.998046875,1.0110380477271974,82065.96666666666
64600.755102040814,16514.285714285714,0.08729996304878092,0.03748064908925422,0.33261762067559175,9955166.698242188,0.873375734576257,82041.68333333333
22266.918367346938,4428.571428571428,0.060276844844390304,0.023594494852926303,0.34535011259140447,10352337.944335938,1.0067986756330356,82037.43666666666
26115.448979591834,6442.857142857143,0.06362278711384187,0.023758860761261692,0.34797713259467855,10060430.845703125,1.0032704939658288,81991.46666666666
24191.183673469386,2414.285714285714,0.061180614593104116,0.023594494852926303,0.3479669672669843,10505033.173828125,1.0207554213702679,81946.34333333334
28039.714285714286,2414.285714285714,0.06690193449125352,0.02444354485504879,0.3524420752655715,10475465.6015625,1.0275264455995057,81891.93
28039.714285714286,6442.857142857143,0.06690193449125352,0.02444354485504879,0.3501084668096155,10069705.186523438,1.0068869234528393,81859.4
62676.489795918365,4428.571428571428,0.08833181712393492,0.03842028615852923,0.3396052318275906,10648938.728515625,0.9053413051879033,81841.47666666667
54979.42857142857,2414.285714285714,0.08648064609599443,0.036440623635479126,0.36362605504109524,11236556.3984375,0.9924706394085661,81804.82666666666
29963.979591836734,6442.857142857143,0.0647227229134335,0.02444354485504879,0.35253738751634955,10114216.110351562,1.0101206590479705,81706.62
66525.02040816325,8457.142857142857,0.08833181712393492,0.03809253386998867,0.32691436947789043,10170925.130859375,0.856503361806972,81630.86333333333
28039.714285714286,4428.571428571428,0.06690193449125352,0.02444354485504879,0.3514458555728197,10277263.044921875,1.0182382370985579,81588.24
26115.448979591834,2414.285714285714,0.06362278711384187,0.023758860761261692,0.3501023067510687,10477047.3359375,1.0244729139085393,81553.48333333334
26115.448979591834,4428.571428571428,0.06362278711384187,0.023758860761261692,0.34917566331569105,10273388.143554688,1.0148882306821179,81450.60333333333
1100.0,400.0,0.07470990971331479,0.030709538023782425,0.3372613879619166,11837567.37109375,1.004260721965693,81432.80666666667
70373.55102040817,22557.142857142855,0.08729996304878092,0.03973321585579822,0.3292976659577107,9042840.1875,0.862028666655533,81330.99333333333
72297.8163265306,22557.142857142855,0.08418084120312587,0.03955122390722057,0.3283246305218199,8958888.635742188,0.8524585421837401,81324.0
74222.08163265306,22557.142857142855,0.08317514386041903,0.03898027958673563,0.32735307680559345,8931758.009765625,0.8412353872263338,81324.0
68449.28571428571,22557.142857142855,0.08729996304878092,0.04094603103470629,0.3303452155087143,9180239.626953125,0.8692399390274659,81247.10333333333
76146.3469387755,62842.85714285714,0.055615292167476967,0.02104533965200084,0.35403799069172237,11008215.484375,0.8184535668988246,81206.54666666666
76146.3469387755,22557.142857142855,0.08317514386041903,0.03898027958673563,0.32730265728605445,8948616.61328125,0.8289809116686229,81181.24
74222.08163265306,20542.85714285714,0.08317514386041903,0.03898027958673563,0.32509096930152737,8956192.876953125,0.8331939034396783,81088.63333333333
43433.836734693876,12485.714285714286,0.0763858121729467,0.03161466194455195,0.3680423236801289,10878060.173828125,0.9824178530543577,80943.30666666667
20342.65306122449,4428.571428571428,0.06098325225930894,0.023594494852926303,0.3437488881754689,10428782.473632812,1.0022990652068984,80788.98666666666
66525.02040816325,22557.142857142855,0.08729996304878092,0.03997668891191098,0.3321290845487965,9379657.412109375,0.8748487995180767,80784.53166666666
